hpi_type,frequency,level,place_name,place_id,yr,period,index_nsa,,
traditional,quarterly,State,Arkansas,AR,2008,3,252.76,,
traditional,quarterly,State,Arkansas,AR,2008,4,254.09,,
traditional,quarterly,State,Arkansas,AR,2009,1,256.41,,
traditional,quarterly,State,Arkansas,AR,2009,2,253.04,,
traditional,quarterly,State,Arkansas,AR,2009,3,248.97,,
traditional,quarterly,State,Arkansas,AR,2009,4,248.1,,
traditional,quarterly,State,Arkansas,AR,2010,1,244.69,,
traditional,quarterly,State,Arkansas,AR,2010,2,245.33,,
traditional,quarterly,State,Arkansas,AR,2010,3,246.11,,
traditional,quarterly,State,Arkansas,AR,2010,4,244.69,,
traditional,quarterly,State,Arkansas,AR,2011,1,240.99,,
traditional,quarterly,State,Arkansas,AR,2011,2,239.62,,
traditional,quarterly,State,Arkansas,AR,2011,3,241.52,,
traditional,quarterly,State,Arkansas,AR,2011,4,243.13,,
traditional,quarterly,State,Arkansas,AR,2012,1,242.36,,
traditional,quarterly,State,Arkansas,AR,2012,2,239.75,,
traditional,quarterly,State,Arkansas,AR,2012,3,243.47,,
traditional,quarterly,State,Arkansas,AR,2012,4,245.05,,
traditional,quarterly,State,Arkansas,AR,2013,1,245.98,,
traditional,quarterly,State,Arkansas,AR,2013,2,246.77,,
traditional,quarterly,State,Arkansas,AR,2013,3,247.02,,
traditional,quarterly,State,Arkansas,AR,2013,4,246.87,,
traditional,quarterly,State,Arkansas,AR,2014,1,249.36,,
traditional,quarterly,State,Arkansas,AR,2014,2,249.34,,
traditional,quarterly,State,Arkansas,AR,2014,3,251.47,,
traditional,quarterly,State,Arkansas,AR,2014,4,254.21,,
traditional,quarterly,State,Arkansas,AR,2015,1,254.23,,
traditional,quarterly,State,Arkansas,AR,2015,2,255.36,,
traditional,quarterly,State,Arkansas,AR,2015,3,259.04,,
traditional,quarterly,State,Arkansas,AR,2015,4,261.54,,
traditional,quarterly,State,Arizona,AZ,1975,1,58.58,,
traditional,quarterly,State,Arizona,AZ,1975,2,61.46,,
traditional,quarterly,State,Arizona,AZ,1975,3,58.81,,
traditional,quarterly,State,Arizona,AZ,1975,4,55.34,,
traditional,quarterly,State,Arizona,AZ,1976,1,57.8,,
traditional,quarterly,State,Arizona,AZ,1976,2,63.15,,
traditional,quarterly,State,Arizona,AZ,1976,3,61.21,,
traditional,quarterly,State,Arizona,AZ,1976,4,60.93,,
traditional,quarterly,State,Arizona,AZ,1977,1,63.01,,
traditional,quarterly,State,Arizona,AZ,1977,2,63.42,,
traditional,quarterly,State,Arizona,AZ,1977,3,66.35,,
traditional,quarterly,State,Arizona,AZ,1977,4,69.59,,
traditional,quarterly,State,Arizona,AZ,1978,1,71.31,,
traditional,quarterly,State,Arizona,AZ,1978,2,73.97,,
traditional,quarterly,State,Arizona,AZ,1978,3,79.31,,
traditional,quarterly,State,Arizona,AZ,1978,4,83.14,,
traditional,quarterly,State,Arizona,AZ,1979,1,88.24,,
traditional,quarterly,State,Arizona,AZ,1979,2,92.54,,
traditional,quarterly,State,Arizona,AZ,1979,3,95.09,,
traditional,quarterly,State,Arizona,AZ,1979,4,99.56,,
traditional,quarterly,State,Arizona,AZ,1980,1,100,,
traditional,quarterly,State,Arizona,AZ,1980,2,99.15,,
traditional,quarterly,State,Arizona,AZ,1980,3,107.24,,
traditional,quarterly,State,Arizona,AZ,1980,4,107.66,,
traditional,quarterly,State,Arizona,AZ,1981,1,108.64,,
traditional,quarterly,State,Arizona,AZ,1981,2,112.07,,
traditional,quarterly,State,Arizona,AZ,1981,3,117.73,,
traditional,quarterly,State,Arizona,AZ,1981,4,110.36,,
traditional,quarterly,State,Arizona,AZ,1982,1,106.69,,
traditional,quarterly,State,Arizona,AZ,1982,2,112.21,,
traditional,quarterly,State,Arizona,AZ,1982,3,108.77,,
traditional,quarterly,State,Arizona,AZ,1982,4,110.81,,
traditional,quarterly,State,Arizona,AZ,1983,1,119.84,,
traditional,quarterly,State,Arizona,AZ,1983,2,120.07,,
traditional,quarterly,State,Arizona,AZ,1983,3,115.7,,
traditional,quarterly,State,Arizona,AZ,1983,4,114.26,,
traditional,quarterly,State,Arizona,AZ,1984,1,117.79,,
traditional,quarterly,State,Arizona,AZ,1984,2,122.56,,
traditional,quarterly,State,Arizona,AZ,1984,3,123.44,,
traditional,quarterly,State,Arizona,AZ,1984,4,122.37,,
traditional,quarterly,State,Arizona,AZ,1985,1,125.76,,
traditional,quarterly,State,Arizona,AZ,1985,2,126.13,,
traditional,quarterly,State,Arizona,AZ,1985,3,127.92,,
traditional,quarterly,State,Arizona,AZ,1985,4,129.24,,
traditional,quarterly,State,Arizona,AZ,1986,1,131.9,,
traditional,quarterly,State,Arizona,AZ,1986,2,135.84,,
traditional,quarterly,State,Arizona,AZ,1986,3,135.78,,
traditional,quarterly,State,Arizona,AZ,1986,4,134.28,,
traditional,quarterly,State,Arizona,AZ,1987,1,138.21,,
traditional,quarterly,State,Arizona,AZ,1987,2,137,,
traditional,quarterly,State,Arizona,AZ,1987,3,136.28,,
traditional,quarterly,State,Arizona,AZ,1987,4,133.69,,
traditional,quarterly,State,Arizona,AZ,1988,1,135.19,,
traditional,quarterly,State,Arizona,AZ,1988,2,136.5,,
traditional,quarterly,State,Arizona,AZ,1988,3,134.34,,
traditional,quarterly,State,Arizona,AZ,1988,4,134.98,,
traditional,quarterly,State,Arizona,AZ,1989,1,133.37,,
traditional,quarterly,State,Arizona,AZ,1989,2,133.11,,
traditional,quarterly,State,Arizona,AZ,1989,3,135.15,,
traditional,quarterly,State,Arizona,AZ,1989,4,134.36,,
traditional,quarterly,State,Arizona,AZ,1990,1,134.07,,
traditional,quarterly,State,Arizona,AZ,1990,2,133.28,,
traditional,quarterly,State,Arizona,AZ,1990,3,134.27,,
traditional,quarterly,State,Arizona,AZ,1990,4,133.07,,
traditional,quarterly,State,Arizona,AZ,1991,1,135.33,,
traditional,quarterly,State,Arizona,AZ,1991,2,136.34,,
traditional,quarterly,State,Arizona,AZ,1991,3,135.67,,
traditional,quarterly,State,Arizona,AZ,1991,4,139.65,,
traditional,quarterly,State,Arizona,AZ,1992,1,140.5,,
traditional,quarterly,State,Arizona,AZ,1992,2,140.1,,
traditional,quarterly,State,Arizona,AZ,1992,3,141,,
traditional,quarterly,State,Arizona,AZ,1992,4,141.79,,
traditional,quarterly,State,Arizona,AZ,1993,1,141.87,,
traditional,quarterly,State,Arizona,AZ,1993,2,143.53,,
traditional,quarterly,State,Arizona,AZ,1993,3,144.69,,
traditional,quarterly,State,Arizona,AZ,1993,4,146.61,,
traditional,quarterly,State,Arizona,AZ,1994,1,148.6,,
traditional,quarterly,State,Arizona,AZ,1994,2,150.67,,
traditional,quarterly,State,Arizona,AZ,1994,3,152.31,,
traditional,quarterly,State,Arizona,AZ,1994,4,154.25,,
traditional,quarterly,State,Arizona,AZ,1995,1,156.08,,
traditional,quarterly,State,Arizona,AZ,1995,2,158.87,,
traditional,quarterly,State,Arizona,AZ,1995,3,161.88,,
traditional,quarterly,State,Arizona,AZ,1995,4,163.77,,
traditional,quarterly,State,Arizona,AZ,1996,1,166.45,,
traditional,quarterly,State,Arizona,AZ,1996,2,166.7,,
traditional,quarterly,State,Arizona,AZ,1996,3,168.32,,
traditional,quarterly,State,Arizona,AZ,1996,4,169.99,,
traditional,quarterly,State,Arizona,AZ,1997,1,171.53,,
traditional,quarterly,State,Arizona,AZ,1997,2,172.7,,
traditional,quarterly,State,Arizona,AZ,1997,3,175.7,,
traditional,quarterly,State,Arizona,AZ,1997,4,178.34,,
traditional,quarterly,State,Arizona,AZ,1998,1,180.62,,
traditional,quarterly,State,Arizona,AZ,1998,2,182.41,,
traditional,quarterly,State,Arizona,AZ,1998,3,184.85,,
traditional,quarterly,State,Arizona,AZ,1998,4,187.18,,
traditional,quarterly,State,Arizona,AZ,1999,1,189.18,,
traditional,quarterly,State,Arizona,AZ,1999,2,191.6,,
traditional,quarterly,State,Arizona,AZ,1999,3,194.42,,
traditional,quarterly,State,Arizona,AZ,1999,4,196.28,,
traditional,quarterly,State,Arizona,AZ,2000,1,200.68,,
traditional,quarterly,State,Arizona,AZ,2000,2,203.01,,
traditional,quarterly,State,Arizona,AZ,2000,3,205.7,,
traditional,quarterly,State,Arizona,AZ,2000,4,208.88,,
traditional,quarterly,State,Arizona,AZ,2001,1,213.58,,
traditional,quarterly,State,Arizona,AZ,2001,2,216.86,,
traditional,quarterly,State,Arizona,AZ,2001,3,220.03,,
traditional,quarterly,State,Arizona,AZ,2001,4,222.17,,
traditional,quarterly,State,Arizona,AZ,2002,1,225.25,,
traditional,quarterly,State,Arizona,AZ,2002,2,228.15,,
traditional,quarterly,State,Arizona,AZ,2002,3,232.13,,
traditional,quarterly,State,Arizona,AZ,2002,4,234.78,,
traditional,quarterly,State,Arizona,AZ,2003,1,237.6,,
traditional,quarterly,State,Arizona,AZ,2003,2,240.07,,
traditional,quarterly,State,Arizona,AZ,2003,3,243.72,,
traditional,quarterly,State,Arizona,AZ,2003,4,251.93,,
traditional,quarterly,State,Arizona,AZ,2004,1,256.33,,
traditional,quarterly,State,Arizona,AZ,2004,2,265.39,,
traditional,quarterly,State,Arizona,AZ,2004,3,281.23,,
traditional,quarterly,State,Arizona,AZ,2004,4,292.69,,
traditional,quarterly,State,Arizona,AZ,2005,1,310.48,,
traditional,quarterly,State,Arizona,AZ,2005,2,342.57,,
traditional,quarterly,State,Arizona,AZ,2005,3,371.19,,
traditional,quarterly,State,Arizona,AZ,2005,4,396.67,,
traditional,quarterly,State,Arizona,AZ,2006,1,411.64,,
traditional,quarterly,State,Arizona,AZ,2006,2,420.33,,
traditional,quarterly,State,Arizona,AZ,2006,3,424.11,,
traditional,quarterly,State,Arizona,AZ,2006,4,427.4,,
traditional,quarterly,State,Arizona,AZ,2007,1,425.58,,
traditional,quarterly,State,Arizona,AZ,2007,2,421.7,,
traditional,quarterly,State,Arizona,AZ,2007,3,412.17,,
traditional,quarterly,State,Arizona,AZ,2007,4,405.22,,
traditional,quarterly,State,Arizona,AZ,2008,1,391.58,,
traditional,quarterly,State,Arizona,AZ,2008,2,368.93,,
traditional,quarterly,State,Arizona,AZ,2008,3,342.38,,
traditional,quarterly,State,Arizona,AZ,2008,4,329.85,,
traditional,quarterly,State,Arizona,AZ,2009,1,328.92,,
traditional,quarterly,State,Arizona,AZ,2009,2,305.07,,
traditional,quarterly,State,Arizona,AZ,2009,3,289.06,,
traditional,quarterly,State,Arizona,AZ,2009,4,280.48,,
traditional,quarterly,State,Arizona,AZ,2010,1,272.91,,
traditional,quarterly,State,Arizona,AZ,2010,2,263.26,,
traditional,quarterly,State,Arizona,AZ,2010,3,263.05,,
traditional,quarterly,State,Arizona,AZ,2010,4,255.86,,
traditional,quarterly,State,Arizona,AZ,2011,1,242.07,,
traditional,quarterly,State,Arizona,AZ,2011,2,230.61,,
traditional,quarterly,State,Arizona,AZ,2011,3,232.81,,
traditional,quarterly,State,Arizona,AZ,2011,4,237.37,,
traditional,quarterly,State,Arizona,AZ,2012,1,236.22,,
traditional,quarterly,State,Arizona,AZ,2012,2,239.53,,
traditional,quarterly,State,Arizona,AZ,2012,3,249.08,,
traditional,quarterly,State,Arizona,AZ,2012,4,256.95,,
traditional,quarterly,State,Arizona,AZ,2013,1,263.2,,
traditional,quarterly,State,Arizona,AZ,2013,2,275.28,,
traditional,quarterly,State,Arizona,AZ,2013,3,285.25,,
traditional,quarterly,State,Arizona,AZ,2013,4,293.06,,
traditional,quarterly,State,Arizona,AZ,2014,1,299.75,,
traditional,quarterly,State,Arizona,AZ,2014,2,304.8,,
traditional,quarterly,State,Arizona,AZ,2014,3,307.78,,
traditional,quarterly,State,Arizona,AZ,2014,4,313.45,,
traditional,quarterly,State,Arizona,AZ,2015,1,314.95,,
traditional,quarterly,State,Arizona,AZ,2015,2,323.21,,
traditional,quarterly,State,Arizona,AZ,2015,3,332.03,,
traditional,quarterly,State,Arizona,AZ,2015,4,335.82,,
traditional,quarterly,State,California,CA,1975,1,41.62,,
traditional,quarterly,State,California,CA,1975,2,42.75,,
traditional,quarterly,State,California,CA,1975,3,44.26,,
traditional,quarterly,State,California,CA,1975,4,45.85,,
traditional,quarterly,State,California,CA,1976,1,47.76,,
traditional,quarterly,State,California,CA,1976,2,50.23,,
traditional,quarterly,State,California,CA,1976,3,53.53,,
traditional,quarterly,State,California,CA,1976,4,55.48,,
traditional,quarterly,State,California,CA,1977,1,58.02,,
traditional,quarterly,State,California,CA,1977,2,62.95,,
traditional,quarterly,State,California,CA,1977,3,67.94,,
traditional,quarterly,State,California,CA,1977,4,70.61,,
traditional,quarterly,State,California,CA,1978,1,73.19,,
traditional,quarterly,State,California,CA,1978,2,75.94,,
traditional,quarterly,State,California,CA,1978,3,78.57,,
traditional,quarterly,State,California,CA,1978,4,81.61,,
traditional,quarterly,State,California,CA,1979,1,84.82,,
traditional,quarterly,State,California,CA,1979,2,88.56,,
traditional,quarterly,State,California,CA,1979,3,93.09,,
traditional,quarterly,State,California,CA,1979,4,96.3,,
traditional,quarterly,State,California,CA,1980,1,100,,
traditional,quarterly,State,California,CA,1980,2,102.92,,
traditional,quarterly,State,California,CA,1980,3,106.58,,
traditional,quarterly,State,California,CA,1980,4,108.39,,
traditional,quarterly,State,California,CA,1981,1,110.78,,
traditional,quarterly,State,California,CA,1981,2,113.08,,
traditional,quarterly,State,California,CA,1981,3,116.53,,
traditional,quarterly,State,California,CA,1981,4,117.83,,
traditional,quarterly,State,California,CA,1982,1,115.47,,
traditional,quarterly,State,California,CA,1982,2,116.4,,
traditional,quarterly,State,California,CA,1982,3,116.99,,
traditional,quarterly,State,California,CA,1982,4,116.96,,
traditional,quarterly,State,California,CA,1983,1,117.77,,
traditional,quarterly,State,California,CA,1983,2,117.78,,
traditional,quarterly,State,California,CA,1983,3,117.61,,
traditional,quarterly,State,California,CA,1983,4,117.96,,
traditional,quarterly,State,California,CA,1984,1,119.82,,
traditional,quarterly,State,California,CA,1984,2,120.41,,
traditional,quarterly,State,California,CA,1984,3,121.89,,
traditional,quarterly,State,California,CA,1984,4,123.01,,
traditional,quarterly,State,California,CA,1985,1,124.75,,
traditional,quarterly,State,California,CA,1985,2,126.54,,
traditional,quarterly,State,California,CA,1985,3,129.39,,
traditional,quarterly,State,California,CA,1985,4,130.79,,
traditional,quarterly,State,California,CA,1986,1,132.47,,
traditional,quarterly,State,California,CA,1986,2,135.01,,
traditional,quarterly,State,California,CA,1986,3,137.94,,
traditional,quarterly,State,California,CA,1986,4,141.28,,
traditional,quarterly,State,California,CA,1987,1,144.94,,
traditional,quarterly,State,California,CA,1987,2,148.47,,
traditional,quarterly,State,California,CA,1987,3,153.16,,
traditional,quarterly,State,California,CA,1987,4,157.46,,
traditional,quarterly,State,California,CA,1988,1,163.24,,
traditional,quarterly,State,California,CA,1988,2,170,,
traditional,quarterly,State,California,CA,1988,3,178.1,,
traditional,quarterly,State,California,CA,1988,4,187.88,,
traditional,quarterly,State,California,CA,1989,1,196.64,,
traditional,quarterly,State,California,CA,1989,2,206.39,,
traditional,quarterly,State,California,CA,1989,3,218.26,,
traditional,quarterly,State,California,CA,1989,4,225.17,,
traditional,quarterly,State,California,CA,1990,1,227.86,,
traditional,quarterly,State,California,CA,1990,2,228.63,,
traditional,quarterly,State,California,CA,1990,3,230.54,,
traditional,quarterly,State,California,CA,1990,4,229,,
traditional,quarterly,State,California,CA,1991,1,228.79,,
traditional,quarterly,State,California,CA,1991,2,227.35,,
traditional,quarterly,State,California,CA,1991,3,227.36,,
traditional,quarterly,State,California,CA,1991,4,229.06,,
traditional,quarterly,State,California,CA,1992,1,227.81,,
traditional,quarterly,State,California,CA,1992,2,225.46,,
traditional,quarterly,State,California,CA,1992,3,225.01,,
traditional,quarterly,State,California,CA,1992,4,222.91,,
traditional,quarterly,State,California,CA,1993,1,219.42,,
traditional,quarterly,State,California,CA,1993,2,217.54,,
traditional,quarterly,State,California,CA,1993,3,215.69,,
traditional,quarterly,State,California,CA,1993,4,214.4,,
traditional,quarterly,State,California,CA,1994,1,212.27,,
traditional,quarterly,State,California,CA,1994,2,207.16,,
traditional,quarterly,State,California,CA,1994,3,204.14,,
traditional,quarterly,State,California,CA,1994,4,201.05,,
traditional,quarterly,State,California,CA,1995,1,199.81,,
traditional,quarterly,State,California,CA,1995,2,201.66,,
traditional,quarterly,State,California,CA,1995,3,203.94,,
traditional,quarterly,State,California,CA,1995,4,203.67,,
traditional,quarterly,State,California,CA,1996,1,203.66,,
traditional,quarterly,State,California,CA,1996,2,201.07,,
traditional,quarterly,State,California,CA,1996,3,200.68,,
traditional,quarterly,State,California,CA,1996,4,201.74,,
traditional,quarterly,State,California,CA,1997,1,202.79,,
traditional,quarterly,State,California,CA,1997,2,204.79,,
traditional,quarterly,State,California,CA,1997,3,208.89,,
traditional,quarterly,State,California,CA,1997,4,212.54,,
traditional,quarterly,State,California,CA,1998,1,217.09,,
traditional,quarterly,State,California,CA,1998,2,221.79,,
traditional,quarterly,State,California,CA,1998,3,227.59,,
traditional,quarterly,State,California,CA,1998,4,231.95,,
traditional,quarterly,State,California,CA,1999,1,235.54,,
traditional,quarterly,State,California,CA,1999,2,239.59,,
traditional,quarterly,State,California,CA,1999,3,245.09,,
traditional,quarterly,State,California,CA,1999,4,250.26,,
traditional,quarterly,State,California,CA,2000,1,261.12,,
traditional,quarterly,State,California,CA,2000,2,268.21,,
traditional,quarterly,State,California,CA,2000,3,277.19,,
traditional,quarterly,State,California,CA,2000,4,285.75,,
traditional,quarterly,State,California,CA,2001,1,296.73,,
traditional,quarterly,State,California,CA,2001,2,305.78,,
traditional,quarterly,State,California,CA,2001,3,312.24,,
traditional,quarterly,State,California,CA,2001,4,316.61,,
traditional,quarterly,State,California,CA,2002,1,325.08,,
traditional,quarterly,State,California,CA,2002,2,336.12,,
traditional,quarterly,State,California,CA,2002,3,348.73,,
traditional,quarterly,State,California,CA,2002,4,358.9,,
traditional,quarterly,State,California,CA,2003,1,367.19,,
traditional,quarterly,State,California,CA,2003,2,374.05,,
traditional,quarterly,State,California,CA,2003,3,386.64,,
traditional,quarterly,State,California,CA,2003,4,411.27,,
traditional,quarterly,State,California,CA,2004,1,424.43,,
traditional,quarterly,State,California,CA,2004,2,450.87,,
traditional,quarterly,State,California,CA,2004,3,496.54,,
traditional,quarterly,State,California,CA,2004,4,515.39,,
traditional,quarterly,State,California,CA,2005,1,537.89,,
traditional,quarterly,State,California,CA,2005,2,569.08,,
traditional,quarterly,State,California,CA,2005,3,596.95,,
traditional,quarterly,State,California,CA,2005,4,623.54,,
traditional,quarterly,State,California,CA,2006,1,636.38,,
traditional,quarterly,State,California,CA,2006,2,641.99,,
traditional,quarterly,State,California,CA,2006,3,643.89,,
traditional,quarterly,State,California,CA,2006,4,639.88,,
traditional,quarterly,State,California,CA,2007,1,630.86,,
traditional,quarterly,State,California,CA,2007,2,620.1,,
traditional,quarterly,State,California,CA,2007,3,597.52,,
traditional,quarterly,State,California,CA,2007,4,573.75,,
traditional,quarterly,State,California,CA,2008,1,542.27,,
traditional,quarterly,State,California,CA,2008,2,498.55,,
traditional,quarterly,State,California,CA,2008,3,461.48,,
traditional,quarterly,State,California,CA,2008,4,445.8,,
traditional,quarterly,State,California,CA,2009,1,441.5,,
traditional,quarterly,State,California,CA,2009,2,421.37,,
traditional,quarterly,State,California,CA,2009,3,412.14,,
traditional,quarterly,State,California,CA,2009,4,413.52,,
traditional,quarterly,State,California,CA,2010,1,410.73,,
traditional,quarterly,State,California,CA,2010,2,409.61,,
traditional,quarterly,State,California,CA,2010,3,411.67,,
traditional,quarterly,State,California,CA,2010,4,407.09,,
traditional,quarterly,State,California,CA,2011,1,392.91,,
traditional,quarterly,State,California,CA,2011,2,386.8,,
traditional,quarterly,State,California,CA,2011,3,388.22,,
traditional,quarterly,State,California,CA,2011,4,386.91,,
traditional,quarterly,State,California,CA,2012,1,382.53,,
traditional,quarterly,State,California,CA,2012,2,383.46,,
traditional,quarterly,State,California,CA,2012,3,391.64,,
traditional,quarterly,State,California,CA,2012,4,399.74,,
traditional,quarterly,State,California,CA,2013,1,408.79,,
traditional,quarterly,State,California,CA,2013,2,428.05,,
traditional,quarterly,State,California,CA,2013,3,452.55,,
traditional,quarterly,State,California,CA,2013,4,467.71,,
traditional,quarterly,State,California,CA,2014,1,478.06,,
